-2.127112739523364055e-04,3.079855120183792178e-02,-3.042003532359202622e-02
2.309804182758622842e-03,-1.427822568225234692e-02,2.463502704471717930e+00
1.480415590421343616e-02,-2.463456749726772532e+00,-1.467218735150220381e-02
